Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,PlacementStatus,IsAnomaly
Male,Bangalore,Tier1,Mechanical,DataScience,No,No,7.98,81.5,2,3,4.0,3,1,74.1,7.7,66.8,85.0,No,1,0
Male,Kolkata,Tier3,Mechanical,Networking,Yes,No,5.88,54.3,1,0,1.0,0,0,40.3,4.14,41.0,34.7,Yes,0,0
Male,Chennai,Tier2,EE,Embedded,No,Yes,8.13,85.2,2,2,3.0,3,1,77.3,8.25,83.9,82.5,No,1,0
Female,Bangalore,Tier3,ECE,AI,No,No,8.46,84.9,2,4,3.0,3,1,82.8,8.42,78.3,90.2,No,1,0
Male,Hyderabad,Tier1,IT,Embedded,Yes,No,8.1,85.5,1,3,3.0,3,1,72.2,7.98,77.8,72.7,Yes,0,0
Female,Kolkata,Tier2,IT,AI,No,No,7.24,71.0,1,3,2.0,2,1,61.9,7.04,65.0,62.6,Yes,0,0
Male,Pune,Tier1,ECE,DataScience,No,No,8.41,85.9,2,4,3.0,4,2,81.1,8.09,75.7,82.8,Yes,1,0
Male,Hyderabad,Tier2,EE,Embedded,No,No,7.89,80.8,1,3,3.0,3,1,67.5,7.64,68.5,66.0,Yes,1,0
Male,Chennai,Tier2,CS,Networking,Yes,No,5.97,60.8,0,2,0.0,1,0,52.6,4.3,44.4,38.1,No,0,0
Female,Pune,Tier1,IT,Embedded,No,No,6.59,72.1,1,1,0.0,2,0,60.4,,39.2,60.3,Yes,0,0
Male,Bangalore,Tier3,ECE,Networking,Yes,No,7.56,82.1,3,3,3.0,2,0,55.1,7.31,75.5,58.1,Yes,1,0
Female,Kolkata,Tier1,EE,AI,No,No,8.48,82.8,2,5,3.0,4,2,77.5,9.0,77.5,82.4,No,1,0
Female,Chennai,Tier2,IT,AI,No,No,5.87,65.9,1,1,2.0,0,0,47.8,4.64,30.7,45.2,No,0,0
Male,Delhi,Tier2,Civil,DataScience,No,No,8.0,81.4,1,3,3.0,4,1,76.4,7.62,71.9,73.6,No,1,0
Male,Hyderabad,Tier2,ECE,Embedded,No,No,6.09,57.7,0,1,0.0,1,0,47.2,5.69,,45.6,No,0,0
Male,Hyderabad,Tier2,ECE,Embedded,Yes,Yes,8.77,92.1,2,4,4.0,2,2,,8.74,81.9,,No,1,0
Male,Chennai,Tier3,IT,DataScience,No,No,7.88,85.8,1,3,3.0,4,1,74.8,6.62,61.5,80.9,Yes,1,0
Female,Ahmedabad,Tier2,CS,DataScience,No,Yes,7.2,76.6,2,1,1.0,1,0,62.3,6.13,66.9,67.0,No,0,0
Female,Pune,Tier1,ECE,DataScience,Yes,No,6.78,60.9,2,1,2.0,1,0,44.8,5.06,47.1,54.8,No,0,0
Male,Bangalore,Tier2,Civil,Networking,Yes,No,7.14,79.1,0,2,2.0,2,1,61.6,,37.6,66.7,Yes,0,0
Male,Jaipur,Tier2,CS,Embedded,No,Yes,8.75,90.7,3,4,4.0,5,2,79.4,8.15,85.9,91.0,No,1,0
Male,Mumbai,Tier2,Civil,AI,Yes,Yes,7.59,73.7,2,2,,2,1,64.9,6.14,54.5,62.7,No,1,0
Female,Bangalore,Tier2,Mechanical,Embedded,No,No,7.58,77.0,1,2,1.0,2,0,64.0,7.15,67.3,74.2,Yes,0,0
Male,Delhi,Tier2,IT,AI,No,No,7.96,78.9,3,3,2.0,4,1,73.2,7.38,80.7,78.3,No,1,0
Female,Pune,Tier3,CS,AI,Yes,No,7.04,79.4,1,2,1.0,2,0,,4.83,43.1,,Yes,0,0
Male,Bangalore,Tier1,IT,Networking,Yes,No,6.26,68.9,0,1,0.0,2,0,46.9,4.76,49.9,56.8,No,0,0
Female,Hyderabad,Tier2,Civil,Networking,Yes,Yes,6.93,66.9,1,3,1.0,1,0,58.3,6.34,47.2,42.8,No,0,0
Male,Chennai,Tier3,EE,Networking,No,No,7.09,74.3,1,2,2.0,3,1,63.1,6.82,53.1,63.4,Yes,0,0
Male,Mumbai,Tier2,EE,Embedded,No,No,7.19,78.6,2,4,2.0,2,0,61.7,6.54,50.3,56.2,No,0,0
Female,Jaipur,Tier2,Civil,DataScience,No,Yes,7.01,73.3,1,2,1.0,3,0,62.8,5.96,44.8,,Yes,0,0
Female,Pune,Tier2,ECE,Embedded,No,No,8.02,77.5,1,3,3.0,4,0,66.9,,72.3,,No,1,0
Male,Pune,Tier1,CS,AI,Yes,Yes,8.51,93.4,3,3,3.0,4,1,81.3,7.64,88.6,82.2,No,1,0
Female,Jaipur,Tier1,Mechanical,Networking,No,No,8.56,87.3,3,4,3.0,3,1,80.7,8.57,91.2,80.4,No,0,0
Male,Ahmedabad,Tier1,IT,Networking,No,No,7.08,74.3,0,4,,3,0,63.7,7.01,60.5,71.8,No,1,0
Male,Kolkata,Tier3,Mechanical,DataScience,No,No,7.65,73.7,1,4,2.0,4,1,67.7,7.23,71.2,74.5,No,0,0
Male,Chennai,Tier1,Mechanical,Embedded,Yes,No,7.23,73.7,0,1,2.0,4,0,65.5,6.75,,70.4,No,0,0
Male,Bangalore,Tier2,CS,AI,No,Yes,9.04,87.9,2,5,5.0,5,1,78.3,,83.3,96.6,No,1,0
Female,Ahmedabad,Tier2,EE,Networking,No,Yes,7.4,76.8,1,3,2.0,2,0,67.6,7.2,74.9,57.4,No,1,0
Male,Bangalore,Tier1,Mechanical,AI,No,Yes,8.67,81.4,2,3,4.0,4,1,79.4,7.85,79.5,95.8,No,1,0
Male,Bangalore,Tier2,IT,AI,No,No,7.71,84.4,1,3,,3,1,70.2,6.74,76.2,79.7,Yes,1,0
Female,Bangalore,Tier2,Civil,DataScience,No,Yes,8.06,77.0,2,4,4.0,4,1,75.8,8.81,76.4,,No,1,0
Male,Kolkata,Tier2,ECE,DataScience,Yes,No,8.16,77.1,3,3,2.0,3,1,71.4,8.01,74.4,,No,1,0
Male,Jaipur,Tier3,IT,Networking,No,Yes,7.6,73.4,1,3,3.0,2,1,54.9,6.66,66.3,75.1,No,1,0
Male,Mumbai,Tier2,Civil,AI,Yes,No,7.01,66.6,0,3,2.0,1,0,72.1,6.12,63.3,57.8,Yes,0,0
Female,Hyderabad,Tier2,Civil,Networking,No,Yes,7.13,77.0,1,2,1.0,2,0,55.0,6.93,64.7,54.9,No,0,0
Male,Mumbai,Tier2,EE,DataScience,No,No,7.42,70.3,1,2,1.0,2,0,70.8,6.03,53.7,71.9,No,1,0
Female,Kolkata,Tier3,Mechanical,AI,No,No,7.53,79.3,1,1,1.0,3,1,62.9,,67.6,69.0,No,1,0
Female,Hyderabad,Tier1,IT,Networking,Yes,No,9.24,100.0,2,6,5.0,5,1,90.5,9.0,100.0,,No,1,0
Female,Pune,Tier1,ECE,DataScience,Yes,Yes,5.37,58.1,0,0,0.0,0,0,34.0,3.53,23.0,36.8,No,0,0
Female,Jaipur,Tier2,ECE,AI,No,No,7.33,65.7,1,3,2.0,4,1,,6.51,60.1,58.1,Yes,0,0
Female,Kolkata,Tier2,EE,Embedded,No,No,7.41,70.1,0,2,3.0,1,0,65.7,6.07,64.3,59.0,No,0,0
Female,Kolkata,Tier2,EE,Embedded,Yes,Yes,5.88,61.9,0,1,0.0,1,0,28.9,4.15,35.2,36.3,Yes,0,0
Female,Hyderabad,Tier1,EE,DataScience,Yes,No,7.52,90.5,2,2,3.0,3,1,70.7,6.97,65.2,64.5,Yes,1,0
Male,Mumbai,Tier3,IT,Networking,No,No,6.39,58.2,0,1,0.0,2,0,50.3,5.55,48.8,65.3,No,0,0
Male,Kolkata,Tier3,Mechanical,Networking,Yes,No,7.46,74.5,1,4,2.0,3,0,66.9,5.69,54.7,62.9,Yes,1,0
Female,Ahmedabad,Tier2,IT,Networking,No,No,7.03,76.1,2,2,1.0,2,1,57.4,6.64,54.5,76.6,No,0,0
Male,Kolkata,Tier2,ECE,DataScience,No,No,7.11,80.7,2,1,2.0,3,1,69.0,,,52.7,Yes,1,0
Female,Kolkata,Tier3,IT,AI,No,No,6.65,62.0,0,0,0.0,1,0,67.6,5.21,58.7,,Yes,1,0
Female,Jaipur,Tier2,CS,Networking,No,No,7.28,79.4,0,3,,3,1,67.7,6.29,62.8,73.6,Yes,1,0
Male,Kolkata,Tier3,IT,Networking,Yes,No,6.52,70.3,0,2,2.0,3,0,49.5,4.63,52.3,45.5,No,0,0
Male,Ahmedabad,Tier2,CS,DataScience,Yes,No,6.14,62.4,1,1,1.0,1,1,59.5,5.38,32.9,45.0,No,0,0
Male,Jaipur,Tier2,Mechanical,Networking,No,No,7.4,68.9,1,3,2.0,2,0,56.9,6.14,55.5,65.2,Yes,1,0
Male,Bangalore,Tier1,EE,Embedded,Yes,No,8.01,80.4,2,4,2.0,4,1,82.7,7.53,,68.9,No,0,0
Female,Hyderabad,Tier2,Mechanical,DataScience,No,No,8.25,81.7,2,4,3.0,5,1,70.9,8.15,70.6,73.7,Yes,1,1
Male,Mumbai,Tier1,Mechanical,AI,No,Yes,7.24,74.0,2,5,1.0,1,0,70.5,7.22,70.8,61.9,No,1,0
Male,Bangalore,Tier2,CS,DataScience,Yes,No,8.12,83.6,2,5,,4,1,68.4,6.88,63.6,69.2,No,1,0
Male,Hyderabad,Tier3,Mechanical,AI,No,Yes,7.35,85.8,2,3,,2,0,75.8,7.41,57.8,81.0,No,1,0
Male,Delhi,Tier3,CS,AI,Yes,No,9.63,97.0,4,4,,5,1,100.0,9.68,100.0,95.8,Yes,1,0
Male,Ahmedabad,Tier2,CS,DataScience,No,No,8.69,86.2,3,4,5.0,4,1,81.1,7.55,77.1,92.4,Yes,1,0
Male,Kolkata,Tier2,CS,Embedded,Yes,Yes,6.83,64.6,1,2,1.0,2,1,,6.97,37.6,52.5,No,0,1
Female,Jaipur,Tier1,IT,AI,No,No,6.39,67.2,1,1,0.0,1,0,59.8,5.85,55.9,58.7,Yes,0,0
Male,Delhi,Tier3,EE,DataScience,Yes,No,6.78,67.9,1,2,0.0,2,1,67.7,6.08,41.5,60.2,No,0,0
Male,Ahmedabad,Tier1,EE,AI,No,No,8.42,81.3,2,3,4.0,4,1,75.6,8.19,82.7,75.3,No,0,0
Male,Kolkata,Tier1,EE,Networking,No,No,8.95,89.8,3,4,4.0,3,1,90.3,9.71,93.8,92.7,No,1,0
Female,Bangalore,Tier2,ECE,Embedded,Yes,No,7.71,85.0,1,3,3.0,4,1,85.7,8.07,73.0,69.3,Yes,1,0
Female,Kolkata,Tier3,Mechanical,Networking,No,No,9.02,94.6,3,5,4.0,4,1,91.5,8.99,86.5,86.0,No,1,1
Male,Chennai,Tier3,Civil,Networking,No,Yes,7.82,76.4,1,3,4.0,3,2,74.9,7.61,72.3,73.0,No,1,0
Male,Mumbai,Tier3,ECE,AI,Yes,No,8.22,88.3,2,3,2.0,4,1,,9.14,73.6,69.4,Yes,1,0
Female,Chennai,Tier1,EE,DataScience,Yes,No,8.06,83.5,2,4,3.0,4,1,,8.35,73.4,74.7,Yes,1,0
Female,Jaipur,Tier3,CS,AI,No,No,9.07,95.2,2,6,4.0,4,1,97.1,9.07,90.4,79.2,No,1,0
Female,Mumbai,Tier1,IT,Embedded,Yes,Yes,5.22,42.9,0,0,0.0,0,0,35.5,,10.5,26.6,Yes,0,0
Female,Hyderabad,Tier3,Mechanical,DataScience,Yes,No,6.83,76.3,1,2,1.0,3,0,52.2,,44.3,61.1,Yes,0,0
Male,Hyderabad,Tier2,CS,AI,Yes,No,8.99,93.3,3,4,4.0,4,2,86.6,8.69,88.7,95.9,No,1,0
Male,Mumbai,Tier2,CS,AI,No,No,8.08,86.8,2,4,1.0,3,1,79.7,6.98,71.8,72.0,Yes,1,1
Female,Chennai,Tier2,CS,AI,No,No,7.11,71.3,0,2,0.0,3,0,,6.34,59.5,62.0,No,0,0
Male,Delhi,Tier2,IT,AI,No,No,7.93,82.2,2,3,4.0,3,1,57.6,,71.7,74.3,No,1,0
Male,Jaipur,Tier1,CS,Embedded,No,No,8.99,88.0,3,5,4.0,4,1,87.4,9.78,100.0,83.5,Yes,1,0
Female,Bangalore,Tier2,Mechanical,Networking,No,Yes,6.54,77.3,0,1,0.0,1,0,52.7,4.77,50.4,50.5,Yes,0,0
Female,Ahmedabad,Tier3,Mechanical,Embedded,Yes,No,7.44,73.4,2,1,2.0,3,1,65.1,7.03,53.6,74.3,Yes,0,0
Male,Bangalore,Tier2,CS,AI,No,No,7.52,79.3,1,4,2.0,3,1,62.9,7.24,62.8,75.4,Yes,0,0
Female,Jaipur,Tier2,CS,AI,No,Yes,7.82,80.2,1,4,2.0,3,1,77.5,6.84,68.7,62.2,No,0,0
Male,Chennai,Tier2,Civil,Embedded,Yes,Yes,7.2,72.9,1,2,1.0,3,0,59.8,6.83,57.9,,No,0,0
Female,Bangalore,Tier2,ECE,Networking,Yes,No,7.76,76.0,1,2,3.0,2,1,65.4,6.62,75.2,80.8,Yes,0,0
Female,Chennai,Tier1,IT,DataScience,Yes,Yes,8.1,89.3,2,4,3.0,4,1,72.5,7.16,72.0,72.1,Yes,1,0
Female,Mumbai,Tier3,IT,AI,Yes,No,6.43,56.1,0,0,2.0,2,0,48.5,5.06,,57.9,Yes,0,0
Female,Jaipur,Tier1,EE,AI,No,No,8.54,86.6,2,4,4.0,4,1,88.4,10.0,80.9,83.0,Yes,1,0
Female,Ahmedabad,Tier2,EE,AI,No,No,7.27,70.7,2,3,3.0,2,0,72.9,6.48,54.6,66.6,No,1,0
Female,Kolkata,Tier2,Mechanical,Embedded,Yes,No,5.62,60.2,0,1,,0,0,40.6,3.73,24.4,44.6,No,0,0
Male,Hyderabad,Tier1,IT,DataScience,No,Yes,6.42,63.6,1,1,2.0,1,0,62.2,5.68,42.8,57.3,No,0,0
Male,Delhi,Tier3,IT,AI,No,Yes,7.69,69.4,1,2,,1,1,,6.67,56.1,64.7,Yes,0,0
Male,Kolkata,Tier2,CS,AI,No,Yes,7.96,84.9,2,4,3.0,4,1,73.7,8.5,74.4,69.0,No,1,0
Male,Ahmedabad,Tier2,CS,AI,Yes,Yes,8.66,89.1,3,5,4.0,4,1,96.5,9.19,87.6,89.3,Yes,1,0
Female,Jaipur,Tier2,Mechanical,AI,No,Yes,8.35,93.1,2,2,2.0,2,1,76.2,7.45,64.1,,Yes,1,0
Male,Hyderabad,Tier3,ECE,DataScience,Yes,Yes,7.13,70.6,1,2,3.0,2,0,48.3,6.06,,63.9,Yes,0,0
Female,Jaipur,Tier2,ECE,DataScience,No,No,7.59,75.7,2,5,2.0,2,0,74.7,,66.8,75.8,Yes,0,0
Male,Bangalore,Tier3,CS,Networking,No,No,7.44,62.9,2,2,3.0,3,0,62.8,7.7,67.2,64.1,No,0,0
Male,Delhi,Tier3,EE,AI,Yes,No,7.8,78.2,2,4,1.0,3,1,74.8,7.98,71.0,69.3,Yes,0,0
Male,Hyderabad,Tier2,IT,Embedded,No,No,8.58,93.6,3,5,3.0,5,2,86.2,8.09,77.4,88.4,No,1,0
Male,Ahmedabad,Tier3,Civil,AI,Yes,No,6.87,65.4,0,3,,2,0,47.7,6.07,,51.7,No,0,0
Male,Bangalore,Tier1,Mechanical,Networking,No,No,7.25,77.6,1,0,2.0,2,0,61.0,6.02,58.2,66.7,No,0,0
Female,Hyderabad,Tier3,EE,Networking,No,No,8.86,92.1,3,4,4.0,3,2,81.4,8.28,76.9,96.2,No,1,0
Male,Bangalore,Tier1,Civil,AI,No,Yes,7.3,75.9,1,3,3.0,1,0,66.5,6.54,64.1,,Yes,0,0
Female,Pune,Tier2,EE,DataScience,Yes,No,6.36,75.3,1,0,0.0,0,0,,5.53,42.8,53.6,No,0,0
Male,Delhi,Tier2,IT,Embedded,Yes,Yes,7.69,79.9,1,2,2.0,2,0,80.6,6.99,73.2,76.9,No,1,0
Female,Pune,Tier1,EE,DataScience,Yes,Yes,10.0,100.0,3,7,6.0,7,2,,10.0,100.0,100.0,No,1,0
Female,Chennai,Tier2,IT,Networking,Yes,No,7.05,69.4,2,2,0.0,3,0,53.3,5.9,50.5,52.8,No,1,0
Male,Delhi,Tier2,ECE,Networking,Yes,No,8.44,78.3,2,3,3.0,3,1,84.6,8.54,73.3,70.8,No,1,0
Male,Jaipur,Tier3,IT,AI,No,No,9.93,100.0,4,5,6.0,7,2,100.0,10.0,100.0,100.0,No,1,0
Female,Hyderabad,Tier2,CS,AI,No,No,7.68,79.4,1,3,2.0,3,1,66.1,6.69,61.3,72.9,Yes,1,0
Female,Ahmedabad,Tier1,Civil,AI,Yes,No,7.32,67.3,1,3,0.0,3,0,63.4,6.12,53.3,48.3,No,0,0
Male,Delhi,Tier3,IT,DataScience,Yes,Yes,9.57,95.8,3,6,5.0,5,2,100.0,10.0,99.3,93.5,No,1,0
Female,Pune,Tier1,ECE,AI,No,No,6.05,68.5,0,0,0.0,0,0,45.4,,50.2,50.6,Yes,0,0
Male,Kolkata,Tier2,CS,DataScience,No,No,6.82,69.4,1,2,1.0,3,0,59.7,6.28,50.0,51.4,No,0,0
Male,Chennai,Tier2,ECE,AI,No,No,8.78,95.3,2,5,,4,1,85.7,7.17,89.7,90.1,Yes,1,0
Male,Chennai,Tier2,Civil,AI,No,No,8.54,90.2,2,3,4.0,3,1,86.1,8.95,,83.4,Yes,1,0
Female,Ahmedabad,Tier3,IT,Networking,No,No,7.78,86.3,1,2,3.0,5,1,64.6,6.8,66.4,68.4,No,1,0
Male,Hyderabad,Tier3,IT,AI,No,Yes,8.89,90.7,2,3,4.0,3,1,82.1,8.51,84.5,,No,1,0
Male,Ahmedabad,Tier2,CS,Networking,Yes,Yes,6.92,80.1,1,2,2.0,1,0,67.0,6.81,72.8,69.8,No,1,0
Male,Pune,Tier3,ECE,Networking,No,No,5.13,47.8,0,0,0.0,0,0,27.2,2.94,25.5,30.9,No,0,0
Male,Bangalore,Tier2,Mechanical,Networking,Yes,No,7.41,81.9,2,1,2.0,2,1,73.7,6.61,69.6,,Yes,1,0
Male,Pune,Tier1,CS,Networking,No,No,6.31,62.8,0,1,0.0,0,1,57.6,5.51,49.9,44.9,Yes,0,1
Male,Mumbai,Tier2,Mechanical,AI,No,No,6.65,65.7,0,2,1.0,1,0,56.8,,53.0,51.6,Yes,0,0
Female,Kolkata,Tier1,EE,Networking,Yes,No,7.25,71.0,1,2,3.0,1,0,69.8,7.16,59.2,61.1,Yes,1,0
Female,Ahmedabad,Tier3,CS,Embedded,No,Yes,7.61,81.4,2,2,2.0,3,1,70.4,6.84,52.5,70.0,No,0,0
Male,Chennai,Tier1,Mechanical,DataScience,Yes,No,7.05,75.1,0,1,,2,0,,5.89,51.6,53.8,Yes,0,0
Male,Bangalore,Tier1,ECE,Networking,No,No,6.76,65.3,0,3,2.0,2,0,,6.47,50.0,54.8,Yes,0,0
Male,Kolkata,Tier2,ECE,AI,No,Yes,7.39,80.1,2,1,2.0,1,1,63.8,6.79,65.9,66.8,Yes,0,0
Female,Kolkata,Tier2,CS,DataScience,Yes,No,7.07,71.3,1,1,2.0,3,0,54.0,4.75,56.4,60.6,No,1,0
Male,Hyderabad,Tier3,ECE,Networking,Yes,No,9.13,100.0,4,4,,4,2,88.5,8.7,90.5,84.0,No,1,0
Female,Chennai,Tier3,EE,DataScience,No,No,7.36,73.8,1,3,2.0,4,1,72.4,7.79,70.2,64.2,Yes,0,0
Male,Bangalore,Tier2,ECE,AI,Yes,No,5.98,64.2,1,1,0.0,1,0,44.7,4.89,43.0,43.0,Yes,0,0
Female,Bangalore,Tier2,CS,Networking,No,Yes,9.92,100.0,4,7,5.0,8,3,100.0,10.0,100.0,,Yes,1,0
Female,Pune,Tier2,Mechanical,Embedded,No,No,8.11,83.3,2,5,3.0,4,1,82.5,,72.2,74.7,No,1,0
Female,Hyderabad,Tier2,CS,AI,Yes,Yes,7.94,88.0,2,3,4.0,4,1,71.4,7.75,69.8,66.8,Yes,1,0
Male,Ahmedabad,Tier2,ECE,Networking,No,No,8.46,85.6,2,5,4.0,4,1,79.2,8.43,76.3,66.6,Yes,1,0
Male,Ahmedabad,Tier2,EE,Embedded,Yes,No,8.25,88.2,3,4,4.0,3,2,65.9,7.87,75.3,77.4,No,1,0
Male,Bangalore,Tier1,IT,Networking,Yes,No,7.47,78.4,1,4,2.0,3,0,66.6,6.39,,57.3,Yes,0,0
Female,Kolkata,Tier1,IT,Embedded,No,No,8.04,82.1,1,4,3.0,4,1,69.8,7.68,64.0,78.5,No,0,0
Male,Hyderabad,Tier3,ECE,DataScience,No,Yes,5.07,51.9,0,0,,0,0,42.7,,16.4,32.0,No,0,0
Female,Kolkata,Tier2,EE,DataScience,Yes,Yes,7.96,79.1,1,4,4.0,3,1,73.1,7.43,76.8,85.5,No,1,0
Female,Mumbai,Tier2,EE,AI,No,No,6.78,64.5,1,2,2.0,1,0,56.1,5.48,43.3,62.1,Yes,0,0
Male,Chennai,Tier2,Mechanical,Networking,No,No,8.84,93.9,2,2,4.0,4,1,82.3,8.02,79.9,82.0,No,1,0
Male,Pune,Tier2,EE,DataScience,Yes,No,6.51,60.6,1,3,2.0,1,0,60.2,4.91,54.9,51.4,Yes,0,0
Male,Mumbai,Tier2,Civil,AI,Yes,No,8.28,75.9,2,4,3.0,4,1,94.4,8.46,84.5,82.3,No,1,0
Female,Jaipur,Tier3,ECE,Networking,Yes,No,6.14,56.0,0,1,1.0,2,0,50.1,3.73,25.1,33.1,Yes,0,0
Female,Jaipur,Tier2,IT,AI,No,No,7.03,73.1,1,2,,2,1,55.0,5.39,63.4,59.2,Yes,0,0
Female,Jaipur,Tier1,Civil,Networking,No,No,9.0,94.0,3,4,5.0,4,2,95.6,8.0,87.4,77.8,Yes,1,1
Male,Delhi,Tier2,Civil,Embedded,Yes,Yes,7.02,75.1,1,2,1.0,2,0,60.8,4.43,55.8,,No,0,0
Female,Pune,Tier2,Civil,DataScience,No,No,6.21,64.7,0,2,0.0,0,0,58.4,3.97,33.4,62.0,No,0,0
Male,Hyderabad,Tier2,EE,Embedded,No,No,6.9,69.9,1,2,2.0,3,1,56.2,5.32,,53.8,Yes,0,0
Female,Chennai,Tier2,IT,Networking,No,No,6.79,71.8,1,0,1.0,0,0,49.2,5.54,44.4,68.4,No,0,0
Male,Bangalore,Tier3,IT,Networking,Yes,Yes,8.58,73.8,3,4,3.0,3,1,92.3,8.2,91.3,85.3,No,1,0
Male,Kolkata,Tier2,IT,Embedded,No,No,8.62,83.9,3,3,6.0,5,2,74.9,7.96,73.4,88.8,No,1,0
Female,Hyderabad,Tier3,EE,Networking,Yes,Yes,8.31,80.7,2,4,5.0,3,1,73.9,8.25,85.1,87.8,No,1,0
Male,Hyderabad,Tier1,CS,AI,No,No,8.28,82.6,1,3,3.0,4,1,74.1,7.58,73.1,78.6,No,1,0
Female,Delhi,Tier1,Mechanical,Networking,No,No,6.56,64.3,1,2,1.0,1,0,60.2,6.02,42.0,52.7,No,0,0
Male,Delhi,Tier2,EE,Embedded,No,No,7.99,78.6,2,3,2.0,1,0,72.5,7.7,66.3,75.5,Yes,0,0
Female,Ahmedabad,Tier1,ECE,Networking,No,No,7.59,79.0,3,3,2.0,4,1,78.7,7.35,68.3,73.3,No,1,0
Male,Bangalore,Tier3,IT,DataScience,No,No,6.35,73.0,2,0,1.0,2,0,48.3,5.58,45.9,47.2,Yes,0,0
Male,Delhi,Tier2,IT,Embedded,Yes,No,6.1,58.5,0,1,1.0,1,0,35.0,5.29,34.2,34.7,Yes,0,0
Male,Kolkata,Tier2,Mechanical,DataScience,No,No,6.67,70.9,0,2,2.0,1,1,,5.36,61.6,,Yes,0,0
Female,Jaipur,Tier2,CS,AI,No,No,6.92,66.1,2,0,3.0,3,0,63.7,5.81,50.0,55.8,Yes,0,0
Female,Mumbai,Tier2,IT,DataScience,No,Yes,8.69,90.8,3,6,3.0,5,1,96.7,,83.6,88.8,No,1,0
Male,Hyderabad,Tier2,EE,DataScience,No,No,8.7,93.5,3,5,4.0,3,1,,8.83,85.7,,Yes,1,0
Male,Bangalore,Tier3,EE,Embedded,Yes,No,8.83,90.3,2,4,3.0,4,1,94.7,8.75,79.4,,Yes,1,0
Male,Jaipur,Tier2,CS,DataScience,Yes,No,8.07,91.8,2,3,4.0,4,1,75.7,8.12,68.6,,No,1,0
Female,Bangalore,Tier2,EE,Embedded,Yes,Yes,8.16,86.0,2,3,5.0,3,1,58.7,8.0,70.3,81.8,No,1,0
Female,Delhi,Tier1,CS,AI,Yes,No,5.43,56.8,0,0,0.0,0,0,31.8,3.46,30.7,37.8,No,0,0
Female,Chennai,Tier2,EE,Embedded,No,No,5.34,65.4,0,0,0.0,0,0,28.9,3.43,12.6,39.4,No,0,0
Male,Ahmedabad,Tier2,ECE,Networking,No,Yes,6.72,61.9,0,3,3.0,2,0,45.3,5.71,,51.8,Yes,0,0
Male,Jaipur,Tier2,Mechanical,AI,No,Yes,6.74,75.8,1,1,0.0,1,0,,6.38,32.8,56.8,No,0,0
Male,Pune,Tier2,CS,Networking,No,No,7.02,71.7,1,1,3.0,2,1,68.4,6.01,53.2,62.7,No,0,0
Female,Bangalore,Tier3,EE,DataScience,Yes,No,6.78,73.7,2,1,2.0,2,0,58.0,7.74,54.0,48.5,No,1,0
Male,Chennai,Tier2,CS,Networking,Yes,Yes,5.97,51.4,1,0,1.0,0,0,31.0,4.18,38.7,,Yes,0,0
Male,Hyderabad,Tier3,IT,DataScience,Yes,No,6.08,68.9,0,0,2.0,3,0,51.5,4.14,40.3,54.9,Yes,0,0
Female,Chennai,Tier2,IT,AI,No,No,6.56,65.7,1,2,2.0,1,0,49.2,4.27,47.3,49.6,Yes,0,0
Female,Mumbai,Tier1,IT,DataScience,No,No,7.94,85.2,1,4,3.0,2,0,74.0,6.72,,70.5,No,1,0
Male,Mumbai,Tier2,Civil,AI,Yes,No,8.64,82.9,2,2,5.0,1,1,68.0,7.72,77.9,83.1,Yes,0,0
Male,Chennai,Tier1,Mechanical,Embedded,No,Yes,6.67,69.4,1,3,2.0,2,0,54.9,5.26,41.4,49.9,No,0,0
Female,Chennai,Tier2,CS,Networking,No,No,6.87,82.3,1,2,3.0,2,0,69.2,6.08,,62.3,Yes,0,0
Female,Pune,Tier3,IT,Networking,Yes,Yes,7.31,70.5,0,3,2.0,2,1,69.4,,62.1,81.1,Yes,1,0
Male,Kolkata,Tier1,ECE,Networking,No,No,6.02,57.1,1,1,1.0,0,0,31.0,4.35,24.5,43.4,Yes,0,0
Male,Ahmedabad,Tier3,Civil,AI,No,No,8.04,85.8,2,2,4.0,2,1,74.9,7.93,76.2,64.0,No,1,0
Male,Mumbai,Tier2,ECE,AI,No,No,8.43,84.4,2,2,3.0,4,1,82.6,7.15,75.4,69.2,Yes,1,0
Female,Chennai,Tier2,Mechanical,AI,Yes,No,6.71,70.1,0,2,,0,0,52.2,4.74,46.4,53.3,Yes,0,0
Male,Hyderabad,Tier1,ECE,AI,No,No,7.31,72.2,2,3,4.0,3,1,,7.02,59.0,61.9,Yes,1,0
Male,Chennai,Tier1,EE,AI,No,Yes,7.41,72.3,2,3,2.0,3,0,63.8,6.41,,56.7,No,0,0
Male,Ahmedabad,Tier3,EE,Embedded,No,No,8.12,79.9,2,3,3.0,2,1,69.0,7.69,81.4,,Yes,1,0
Female,Chennai,Tier2,CS,AI,No,No,8.67,92.9,2,5,4.0,3,2,84.7,8.19,76.5,82.2,Yes,1,0
Male,Pune,Tier3,ECE,AI,Yes,No,5.58,54.6,0,0,0.0,0,0,31.3,3.35,30.7,37.5,No,0,0
Male,Mumbai,Tier2,Mechanical,AI,No,No,8.36,92.8,2,3,3.0,4,0,82.7,7.58,73.0,70.6,No,1,0
